1, 777
2, 777
3, 718
4, 715
5, 772
6, 723
7, 771
8, 785
9, 
10, 
11, 
12, 
13, 
14, 707
15, 
16, 723
17, 
18, 
19, 
20, 742
21, 777
22, 777
23, 777
24, 776
25, 772
26, 776
27, 771
28, 785
29, 
30, 
