1, 
2, 578
3, 575
4, 
5, 494
6, 579
7, 
8, 494
9, 575
10, 
11, 
12, 
13, 
14, 
15, 
16, 579
17, 
18, 
19, 
20, 
21, 
22, 578
23, 
24, 
25, 494
26, 
27, 
28, 494
29, 575
30, 
31, 
