1, 464
2, 510
3, 443
4, 444
5, 420
6, 413
7, 455
8, 402
9, 463
10, 537
11, 482
12, 432
13, 490
14, 470
15, 509
16, 
17, 
18, 460
19, 460
20, 487
21, 
22, 
23, 
24, 
25, 473
26, 492
27, 501
28, 
29, 
30, 
31, 
