1, 888
2, 792
3, 792
4, 827
5, 632
6, 820
7, 582
8, 703
9, 588
10, 588
11, 819
12, 588
13, 681
14, 569
15, 647
16, 590
17, 590
18, 681
19, 590
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
30, 
31, 
