10, 544
11, 544
12, 503
13, 503
14, 503
15, 580
16, 687
17, 581
18, 549
19, 680
20, 503
21, 500
22, 467
23, 518
24, 427
25, 427
26, 459
27, 427
28, 459
29, 427
30, 455
31, 427
