1, 1141
2, 1116
3, 1134
4, 1111
5, 1136
6, 1141
7, 1141
8, 1223
9, 1322
10, 
11, 1118
12, 1115
13, 1118
14, 1118
15, 1241
16, 1221
17, 1136
18, 1223
19, 
20, 1657
21, 1290
22, 1257
23, 
24, 1550
25, 
26, 
27, 1559
28, 1154
29, 1322
30, 
31, 1134
