1, 450
2, 1102
3, 478
4, 1282
5, 480
6, 473
7, 473
8, 471
9, 409
10, 474
11, 
12, 
13, 
14, 
15, 1274
16, 473
17, 473
18, 471
19, 
20, 1054
21, 409
22, 1102
23, 407
24, 478
25, 536
26, 
27, 409
28, 412
29, 409
30, 
31, 493
