10, 
11, 
12, 
13, 539
14, 509
15, 497
16, 693
17, 514
18, 589
19, 494
20, 494
21, 494
22, 783
23, 539
24, 660
25, 715
26, 459
27, 494
28, 494
29, 494
30, 494
31, 494
