1, 682
2, 533
3, 583
4, 583
5, 623
6, 591
7, 593
8, 546
9, 546
10, 550
11, 610
12, 623
13, 550
14, 563
15, 591
16, 591
17, 572
18, 593
19, 623
20, 623
21, 613
22, 623
23, 623
24, 572
25, 621
26, 623
27, 623
28, 613
29, 623
30, 623
31, 656
