1, 1285
2, 3196
3, 1599
4, 1388
5, 1599
6, 1581
7, 3436
8, 1386
9, 1634
10, 3542
11, 1285
12, 1360
13, 1285
14, 1376
15, 1285
16, 1581
17, 1572
18, 1254
19, 1634
20, 1360
21, 1608
22, 1360
23, 2285
24, 1427
25, 1269
26, 1474
27, 1267
28, 1446
29, 1261
30, 1433
31, 1464
