1, 1453
2, 1450
3, 1450
4, 1443
5, 1406
6, 1419
7, 1419
8, 1419
9, 1591
10, 1578
11, 1561
12, 1561
13, 1561
14, 1561
15, 1576
16, 1723
17, 1687
18, 1566
19, 1532
20, 1456
21, 1456
22, 1456
23, 1654
24, 1513
25, 1456
26, 1514
27, 1514
28, 1448
29, 1456
30, 1486
31, 1592
