1, 1000
2, 812
3, 779
4, 740
5, 
6, 
7, 802
8, 802
9, 740
10, 
11, 
12, 
13, 
14, 740
15, 
16, 
17, 802
18, 802
19, 802
20, 812
21, 1000
22, 812
23, 779
24, 
25, 
26, 
27, 806
28, 
29, 
30, 
31, 
