10, 561
11, 538
12, 538
13, 538
14, 487
15, 522
16, 598
17, 535
18, 458
19, 484
20, 433
21, 436
22, 513
23, 594
24, 497
25, 497
26, 447
27, 447
28, 456
29, 454
30, 444
31, 450
