1, 499
2, 409
3, 528
4, 920
5, 412
6, 869
7, 506
8, 1204
9, 508
10, 
11, 
12, 
13, 
14, 468
15, 
16, 
17, 
18, 
19, 508
20, 659
21, 615
22, 577
23, 528
24, 528
25, 528
26, 869
27, 506
28, 1204
29, 578
30, 
31, 478
