10, 530
11, 
12, 
13, 497
14, 578
15, 578
16, 577
17, 527
18, 496
19, 546
20, 493
21, 493
22, 491
23, 491
24, 467
25, 491
26, 493
27, 493
28, 491
29, 496
30, 467
31, 496
