1, 568
2, 569
3, 623
4, 623
5, 605
6, 602
7, 602
8, 602
9, 568
10, 568
11, 568
12, 569
13, 623
14, 623
15, 605
16, 602
17, 602
18, 602
19, 
20, 708
21, 697
22, 614
23, 601
24, 550
25, 623
26, 623
27, 623
28, 614
29, 594
30, 594
31, 564
