1, 1411
2, 1411
3, 1374
4, 1314
5, 1360
6, 1353
7, 1353
8, 1322
9, 1404
10, 1368
11, 1350
12, 1314
13, 1263
14, 1314
15, 1401
16, 1401
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 3770
29, 1465
30, 
