1, 524
2, 537
3, 574
4, 479
5, 547
6, 474
7, 479
8, 490
9, 651
10, 523
11, 586
12, 597
13, 604
14, 591
15, 591
16, 606
17, 484
18, 552
19, 550
20, 499
21, 610
22, 504
23, 606
24, 590
25, 550
26, 550
27, 558
28, 599
29, 597
30, 590
31, 550
