1, 605
2, 685
3, 590
4, 811
5, 632
6, 662
7, 745
8, 601
9, 662
10, 533
11, 641
12, 558
13, 558
14, 719
15, 558
16, 673
17, 561
18, 653
19, 582
20, 582
21, 641
22, 582
23, 702
24, 582
25, 733
26, 651
27, 817
28, 887
29, 817
30, 747
31, 904
